country,year,choc_kg_per_capita,interpersonal_violence_deaths,drowing_deaths,drug_deaths,alzheimer_and_dementias_deaths,aids_vih_deaths,neoplasms_deaths,road_injuries_deaths,digestive_diseases_deaths,chronic_resp_diseases_deaths
Myanmar,2010,0.000000000,762,4072,187,5072,16109,43756,7732,24865,41273
Namibia,1990,0.000000000,234,61,3,77,267,613,332,470,659
Namibia,1991,0.000000000,244,62,3,81,449,633,340,480,675
Namibia,1992,0.000000000,257,62,3,86,731,659,351,493,694
Namibia,1993,0.000000000,264,61,4,91,1147,682,357,503,709
Namibia,1994,0.000000000,280,61,4,96,1725,714,373,518,731
Namibia,1995,0.000000000,297,60,4,102,2476,744,391,534,751
Namibia,1996,0.000000000,313,60,4,107,3388,773,413,551,769
Namibia,1997,0.456826180,333,61,5,113,4436,809,437,570,787
Namibia,1998,0.552605200,357,67,5,118,5576,854,478,596,812
Namibia,1999,0.584789800,381,70,5,124,6751,904,520,628,837
Namibia,2000,0.751208840,404,74,6,129,7912,960,563,658,861
Namibia,2001,0.426474600,407,75,5,133,9002,982,571,659,858
Namibia,2002,0.425081700,422,78,5,137,9974,1019,601,675,870
Namibia,2003,0.434377200,426,77,5,140,10700,1061,606,674,862
Namibia,2004,1.094758400,423,75,5,143,10732,1077,597,664,845
Namibia,2005,1.321816800,431,77,5,147,9968,1089,591,658,826
Namibia,2006,2.056546700,427,75,5,151,8672,1088,569,646,802
Namibia,2007,1.562178700,432,76,5,157,7092,1102,555,639,782
Namibia,2008,1.843255600,435,76,5,162,5918,1128,545,638,769
Namibia,2009,0.901583600,438,75,4,169,5489,1172,537,640,761
Namibia,2010,0.000000000,441,75,5,174,5176,1214,537,647,759
Nepal,1990,0.000000000,253,3439,14,631,0,9488,2093,8276,19609
Nepal,1991,0.000000000,272,3242,14,656,0,9602,2090,8313,19875
Nepal,1992,0.000000000,294,3071,15,684,2,9694,2078,8321,20061
Nepal,1993,0.000000000,321,2990,15,716,4,9883,2105,8405,20498
Nepal,1994,0.009206343,345,2869,15,749,9,9990,2105,8415,20690
Nepal,1995,0.009229532,366,2759,16,785,18,10109,2110,8427,20908
Nepal,1996,0.009267479,383,2603,16,821,35,10169,2088,8378,20992
Nepal,1997,0.000000000,394,2475,16,862,67,10312,2089,8395,21285
Nepal,1998,0.000000000,414,2373,16,907,123,10446,2076,8391,21581
Nepal,1999,0.009398106,429,2233,16,957,220,10603,2054,8372,21919
Nepal,2000,0.009439929,441,2112,17,1009,364,10781,2034,8349,22371
Nepal,2001,0.009478656,460,1967,17,1062,554,10939,1995,8293,22768
Nepal,2002,0.009514776,470,1864,17,1118,786,11145,1967,8278,23251
Nepal,2003,0.019099080,476,1789,18,1178,1049,11435,1955,8297,23866
Nepal,2004,0.019167842,484,1727,19,1245,1337,11828,1972,8371,24677
Nepal,2005,0.019244354,491,1825,20,1313,1629,12327,2020,8517,25547
Nepal,2006,0.019332573,487,1841,20,1383,1898,12822,2069,8664,26563
Nepal,2007,0.009714134,512,1865,22,1456,2108,13333,2121,8816,27604
Nepal,2008,0.019529385,496,1817,23,1532,2230,13872,2174,8961,28596
Nepal,2009,0.029465030,510,1787,24,1613,2253,14455,2233,9132,29614
Nepal,2010,0.000000000,512,1722,25,1695,2318,15059,2288,9310,30649
Netherlands,1990,0.029890494,188,129,62,4601,307,36424,1716,4863,6934
Netherlands,1991,0.000000000,209,120,67,4714,340,37243,1655,4942,7077
Netherlands,1992,0.009967204,226,118,70,4849,464,37878,1620,5071,7235
Netherlands,1993,0.009973714,224,117,74,5000,493,38790,1603,5257,7619
Netherlands,1994,0.000000000,213,113,75,5111,506,38763,1551,5308,7644
Netherlands,1995,0.019965468,225,110,78,5256,500,38707,1523,5422,7913
Netherlands,1996,0.009984801,239,107,86,5350,377,39769,1490,5519,8122
Netherlands,1997,0.009982782,240,107,93,5445,222,40055,1429,5558,8216
Netherlands,1998,0.009977993,229,106,98,5564,169,40448,1395,5659,8452
Netherlands,1999,0.009975025,253,109,107,5690,171,40907,1393,5827,8645
Netherlands,2000,0.009975383,232,111,119,5828,165,40556,1375,6014,8771
Netherlands,2001,0.000000000,247,110,124,5910,159,40990,1328,6150,8803
Netherlands,2002,0.029971896,244,112,128,6000,122,41054,1292,6345,8962
Netherlands,2003,0.020007968,249,110,132,6128,120,39454,1258,6530,9194
Netherlands,2004,0.010015413,235,104,131,6068,112,41609,1128,6264,8802
Netherlands,2005,0.020049399,210,99,126,6140,98,42369,1047,6136,8778
Netherlands,2006,0.040123290,179,95,125,6238,60,43748,993,6035,8697
Netherlands,2007,0.070221080,177,89,125,6350,83,44748,947,5911,8636
Netherlands,2008,0.090236336,180,87,134,6510,64,46029,909,5879,8668
Netherlands,2009,0.070104980,178,86,138,6660,79,47071,866,5799,8700
Netherlands,2010,0.000000000,165,84,136,6831,59,48019,834,5778,8790
Netherlands,2015,0.228608350,132,80,162,7861,56,52591,765,5886,9805
Netherlands,2016,0.247904880,127,81,171,8098,61,53752,776,6027,10040
Netherlands,2017,0.217619310,140,80,170,8311,52,54442,788,6177,10283
Netherlands,2018,0.355292440,142,80,172,8506,50,55456,799,6322,10517
Netherlands,2019,0.285555120,144,80,176,8715,49,56513,810,6478,10766
New Caledonia,1992,0.973153400,,,,,,,,,
New Zealand,1990,0.060010806,79,72,26,770,51,6762,779,750,1542
New Zealand,1991,0.049488656,74,69,27,807,61,6833,734,754,1557
New Zealand,1992,0.099162990,78,68,29,844,58,6980,707,764,1616
New Zealand,1993,0.069828820,64,68,31,883,53,7127,684,770,1667
New Zealand,1994,0.110064010,70,67,32,919,54,7163,649,767,1698
New Zealand,1995,0.050014984,70,68,36,964,36,7326,645,778,1784
New Zealand,1996,0.069784840,70,68,39,1001,39,7408,616,774,1849
New Zealand,1997,0.099368274,68,69,40,1035,35,7413,593,762,1862
New Zealand,1998,0.059574068,63,67,40,1067,16,7408,560,734,1844
New Zealand,1999,0.079655750,57,66,39,1108,23,7545,547,748,1919
New Zealand,2000,0.100070916,67,63,39,1145,21,7559,519,757,1894
New Zealand,2001,0.060268607,61,60,42,1192,15,7613,506,776,1954
New Zealand,2002,0.050169910,72,62,45,1244,13,7469,495,804,1977
New Zealand,2003,0.040010510,66,59,46,1266,12,7784,485,785,1944
New Zealand,2004,0.069958580,59,57,47,1299,15,7945,472,795,1928
New Zealand,2005,0.020005893,69,57,49,1335,14,8000,455,790,1885
New Zealand,2006,0.030035986,67,56,49,1382,17,8148,441,810,1889
New Zealand,2007,0.020054506,63,58,53,1434,12,8377,443,835,1915
New Zealand,2008,0.070291900,64,58,54,1482,8,8544,432,859,1943
New Zealand,2009,0.070327250,74,57,55,1526,10,8643,416,879,1929
New Zealand,2010,0.000000000,61,56,56,1579,15,8727,399,891,1933
Nicaragua,1990,0.019575082,357,181,5,244,19,1474,537,849,430
Nicaragua,1991,0.127287420,390,189,6,264,22,1625,587,929,477
Nicaragua,1992,0.147114070,398,182,6,281,24,1656,577,938,485
Nicaragua,1993,0.167119900,407,180,6,299,27,1741,583,970,505
Nicaragua,1994,0.118229024,412,177,6,318,30,1795,583,1002,525
Nicaragua,1995,0.167734310,421,177,7,348,34,2097,596,1139,653
Nicaragua,1996,0.217467780,429,178,7,358,39,2208,604,1181,679
Nicaragua,1997,0.217889670,417,170,7,362,45,2182,571,1159,659
Nicaragua,1998,0.267961900,405,166,7,367,54,2208,553,1152,661
Nicaragua,1999,0.338055220,402,168,9,374,65,2281,566,1186,681
Nicaragua,2000,0.248915570,404,164,9,383,78,2341,544,1201,688
Nicaragua,2001,0.309058850,417,166,9,397,93,2474,542,1256,725
Nicaragua,2002,0.349333350,439,170,9,411,111,2611,548,1322,782
Nicaragua,2003,0.289724100,465,173,9,423,132,2724,554,1384,836
Nicaragua,2004,0.279988560,476,172,9,435,153,2841,551,1435,890
Nicaragua,2005,0.340019940,494,177,9,447,175,3003,576,1508,964
Nicaragua,2006,0.329712900,485,162,8,453,192,2938,530,1474,955
Nicaragua,2007,0.359264280,492,168,9,472,205,3130,559,1551,1024
Nicaragua,2008,0.288992900,494,176,9,487,217,3267,596,1624,1072
Nicaragua,2009,0.248802170,489,175,9,500,229,3354,609,1673,1098
Nicaragua,2010,0.000000000,465,168,8,514,275,3397,596,1705,1121
Niger,1990,0.000000000,761,755,5,247,308,2505,1576,3052,1973
Niger,1991,0.000000000,784,764,5,257,459,2543,1592,3102,1966
Niger,1992,0.000000000,814,783,6,268,658,2620,1644,3199,1992
Niger,1993,0.000000000,850,804,6,280,910,2701,1690,3303,2015
Niger,1994,0.000000000,873,799,6,293,1208,2752,1700,3366,2005
Niger,1995,0.000000000,913,811,6,305,1551,2834,1738,3466,2021
Niger,1996,0.000000000,935,795,6,317,1913,2851,1718,3494,1985
Niger,1997,0.000000000,980,816,6,331,2290,2946,1770,3625,2006
Niger,1998,0.000000000,999,830,6,346,2652,3045,1811,3754,2026
Niger,1999,0.000000000,1027,851,7,362,2985,3151,1865,3876,2053
Niger,2000,0.000000000,1055,863,7,379,3273,3285,1913,3984,2105
Niger,2001,0.000000000,1089,869,7,392,3514,3436,1966,4100,2167
Niger,2002,0.018973196,1113,857,7,413,3686,3586,1975,4195,2223
Niger,2003,0.000000000,1134,858,7,433,3807,3761,2015,4329,2295
Niger,2004,0.000000000,1141,805,7,451,3830,3847,1960,4346,2304
Niger,2005,0.000000000,1205,881,7,470,3754,4052,2097,4533,2407
Niger,2006,0.000000000,1227,848,8,491,3560,4165,2080,4579,2444
Niger,2007,0.000000000,1245,827,8,505,3386,4290,2086,4629,2491
Niger,2008,0.000000000,1231,763,8,536,3215,4365,2004,4611,2505
Niger,2009,0.000000000,1262,773,8,558,2827,4502,2032,4685,2568
Niger,2010,0.000000000,1271,750,8,582,2459,4651,2030,4754,2631
Nigeria,1990,0.100422986,6579,2887,95,4984,7723,34236,11832,43375,17749
Nigeria,1991,0.130531830,7140,2977,100,5107,11761,35172,12185,44145,17994
Nigeria,1992,0.190777500,7951,3071,105,5255,17130,36234,12663,45145,18313
Nigeria,1993,0.140503360,8438,3165,110,5395,23871,37283,13082,46006,18594
Nigeria,1994,0.110309670,7467,3256,113,5540,31881,38162,13421,46688,18837
Nigeria,1995,0.100219420,7634,3313,115,5654,40865,38843,13667,47083,19031
Nigeria,1996,0.030056728,7900,3367,117,5754,50405,39405,13879,47296,19112
Nigeria,1997,0.070115540,8586,3417,119,5894,59969,40298,14199,47939,19311
Nigeria,1998,0.040060490,8500,3478,122,6041,71604,41305,14574,48666,19542
Nigeria,1999,0.100113980,9369,3528,124,6186,82999,42312,14916,49645,19824
Nigeria,2000,0.070014250,10596,3554,124,6395,91616,43405,15229,50641,20129
Nigeria,2001,0.129847810,10783,3557,127,6595,99303,44569,15536,51745,20422
Nigeria,2002,0.119668450,9492,3617,132,6962,104701,46497,16012,53662,20931
Nigeria,2003,0.099571960,9554,3690,138,7262,108081,48197,16341,55084,21239
Nigeria,2004,0.089501260,11327,3658,144,7635,109749,50181,16690,56738,21580
Nigeria,2005,0.089420430,9720,3679,150,7992,109023,51932,16867,58188,21792
Nigeria,2006,0.129085990,9940,3837,155,8385,105000,53931,17447,59910,22119
Nigeria,2007,0.099253490,10074,3883,161,8602,100730,55609,17720,61219,22170
Nigeria,2008,0.059537540,10124,3745,165,8938,95773,57021,17507,61813,22244
Nigeria,2009,0.069456995,10223,3733,172,9213,89799,59145,17658,62992,22529
Nigeria,2010,0.000000000,11174,3663,182,9527,87236,61627,17801,64449,22820
Nigeria,2018,0.009873348,14093,3254,264,11753,81427,79466,18531,69518,24304
North Korea,1990,0.019417753,879,2931,229,1913,31,23751,6647,6399,19507
North Korea,1991,0.038852910,878,2648,235,1979,40,24504,6671,6506,20182
North Korea,1992,0.068034540,882,2620,239,2044,53,25237,6670,6613,20893
North Korea,1993,0.048606027,887,2480,244,2110,68,25984,6720,6729,21661
North Korea,1994,0.068016940,897,2427,248,2177,85,26725,6755,6871,22458
North Korea,1995,0.077778790,893,2460,251,2172,104,27277,6803,6971,22833
North Korea,1996,0.116830250,899,2242,255,2119,122,27795,6886,7071,22965
North Korea,1997,0.009743125,917,2164,258,2099,144,28377,6975,7188,23319
North Korea,1998,0.000000000,934,2220,259,2089,169,28862,7040,7285,23622
North Korea,1999,0.000000000,943,2090,259,2096,198,29398,7136,7379,23936
North Korea,2000,0.000000000,936,2007,255,2119,230,29817,7257,7434,24010
North Korea,2001,0.019600617,922,1968,248,2155,267,30221,7390,7460,23962
North Korea,2002,0.000000000,912,1932,244,2193,292,30632,7504,7481,23972
North Korea,2003,0.000000000,904,1978,241,2275,302,31127,7597,7560,24300
North Korea,2004,0.009870584,905,1944,241,2405,331,31834,7707,7681,24960
North Korea,2005,0.000000000,891,1918,242,2543,362,32571,7805,7807,25604
North Korea,2006,0.000000000,888,1798,245,2694,342,33442,7932,7954,26377
North Korea,2007,0.000000000,885,1859,250,2847,336,34303,8028,8105,27138
North Korea,2008,0.000000000,891,1826,256,3001,356,35162,8226,8275,27810
North Korea,2009,0.000000000,881,1796,263,3155,354,35859,8298,8422,28388
North Korea,2010,0.000000000,871,1853,269,3311,361,36448,8344,8526,28859
North Macedonia,1992,0.197519960,61,33,3,255,1,3100,203,443,689
North Macedonia,1993,0.336952950,62,32,3,255,1,3206,207,450,683
North Macedonia,1994,0.834297600,63,32,3,254,1,3279,195,453,664
North Macedonia,1995,1.070761700,64,30,3,255,1,3388,189,461,654
North Macedonia,1996,0.861610800,66,29,3,255,1,3510,188,466,638
North Macedonia,1997,1.411328000,73,30,4,254,1,3632,190,475,619
North Macedonia,1998,1.800139400,81,32,6,255,1,3788,199,489,602
North Macedonia,1999,1.286463300,82,31,7,256,1,3856,189,492,590
North Macedonia,2000,1.228416900,81,29,8,259,2,3914,180,494,588
North Macedonia,2001,1.136388500,87,29,10,262,2,4040,188,508,597
North Macedonia,2002,2.139553800,87,31,12,264,2,4205,203,523,620
North Macedonia,2003,1.718132500,82,30,12,266,2,4277,201,521,629
North Macedonia,2004,1.838922300,75,28,12,270,2,4304,191,517,631
North Macedonia,2005,1.880195400,70,26,11,277,2,4428,188,521,634
North Macedonia,2006,2.072788000,67,27,12,285,3,4603,195,533,631
North Macedonia,2007,2.375298300,63,27,14,296,3,4744,200,542,631
North Macedonia,2008,2.233591000,58,25,14,305,3,4730,190,537,610
North Macedonia,2009,2.583782200,54,25,14,315,2,4831,191,543,606
North Macedonia,2010,0.000000000,51,24,14,327,2,4881,183,543,604
Norway,1990,2.628985200,60,94,97,1706,32,10388,494,1391,1523
Norway,1991,2.760074000,67,90,114,1747,38,10387,431,1377,1546
Norway,1992,2.479676000,57,87,130,1792,52,10522,416,1383,1616
Norway,1993,2.108953700,50,82,145,1835,60,10706,394,1407,1697
Norway,1994,2.448449400,45,80,166,1864,52,10776,382,1409,1736
Norway,1995,2.320358000,50,78,185,1893,56,10809,373,1400,1796
Norway,1996,2.682745700,51,75,210,1923,55,10860,360,1403,1863
Norway,1997,2.764803000,51,75,232,1943,31,10912,362,1420,1924
Norway,1998,2.554792000,48,75,265,1963,33,11042,371,1442,2006
Norway,1999,2.432097700,45,77,286,1977,17,11119,363,1456,2085
Norway,2000,2.610462400,54,76,319,1996,17,11208,358,1462,2139
Norway,2001,3.020656300,41,76,335,2030,15,11256,340,1455,2184
Norway,2002,2.979057800,45,77,330,2060,17,11381,329,1454,2243
Norway,2003,3.066525200,49,72,321,2083,22,11314,309,1422,2248
Norway,2004,3.446781600,42,71,327,2112,25,11316,291,1407,2260
Norway,2005,3.510234600,36,68,319,2146,26,11335,284,1377,2302
Norway,2006,3.475895400,43,64,313,2196,19,11486,274,1385,2364
Norway,2007,3.708970300,37,60,304,2244,13,11722,265,1397,2453
Norway,2008,3.677193000,33,60,299,2286,17,11816,270,1402,2509
Norway,2009,3.585044600,36,61,294,2322,22,11891,260,1399,2522
Norway,2010,0.000000000,35,58,286,2355,16,11956,247,1390,2545
Oman,1990,0.361091670,16,137,3,75,4,565,1603,224,185
Oman,1991,0.805643560,16,133,4,77,5,584,1602,222,186
Oman,1992,1.406242300,16,129,4,80,6,605,1633,222,188
Oman,1993,0.956950100,16,127,4,82,7,621,1657,220,189
Oman,1994,0.939012350,16,126,4,85,8,643,1690,220,192
Oman,1995,0.902594570,16,127,5,88,9,666,1725,221,195
Oman,1996,1.063401500,16,124,5,91,11,693,1767,224,197
Oman,1997,1.115385700,16,121,5,94,14,717,1804,225,199
Oman,1998,0.885645500,17,118,6,96,16,733,1810,224,199
Oman,1999,0.676223600,17,113,6,99,19,745,1781,222,199
Oman,2000,0.785799860,16,108,6,103,24,766,1765,225,199
Oman,2001,0.726012800,17,106,7,106,22,791,1780,231,198
Oman,2002,0.480100570,17,105,7,110,19,818,1826,236,199
Oman,2003,1.139676100,17,103,7,113,21,831,1833,236,197
Oman,2004,1.097834700,16,98,7,116,25,829,1754,231,191
Oman,2005,1.163135200,15,94,7,120,30,858,1724,235,195
Oman,2006,0.678499100,15,95,8,125,37,917,1823,245,202
Oman,2007,0.769311600,18,112,10,130,46,981,1985,265,213
Oman,2008,0.880638200,20,115,10,135,56,1033,2034,285,229
Oman,2009,0.927962960,22,113,11,142,63,1079,1959,305,245
Oman,2010,0.000000000,23,114,11,147,71,1112,2001,309,248
Pakistan,1990,0.000000000,8188,6409,247,6928,288,73424,7893,40425,64997
Pakistan,1991,0.000000000,8123,6199,261,7051,336,76026,8257,41191,66616
Pakistan,1992,0.000000000,8423,6121,276,7145,381,78867,8662,42064,68293
Pakistan,1993,0.000000000,8765,6032,290,7165,420,81439,9083,42779,70060
Pakistan,1994,0.009551694,9117,6070,309,7211,451,84711,9653,43730,71873
Pakistan,1995,0.009517157,9333,6080,336,7312,472,88769,10335,44938,73868
Pakistan,1996,0.009478936,9548,5766,358,7362,484,91579,10844,45612,74779
Pakistan,1997,0.009452823,9815,5444,380,7375,492,95215,11384,46028,75476
Pakistan,1998,0.009426909,10161,4958,396,7372,496,98038,11740,46129,75250
Pakistan,1999,0.009391129,10429,4415,418,7396,499,101664,12167,46573,75320
Pakistan,2000,0.009317359,10676,3875,441,7479,503,106261,12677,47492,75588
Pakistan,2001,0.009223659,10942,3568,469,7543,512,109200,13142,48364,75951
Pakistan,2002,0.009168898,11251,3437,510,7568,529,111979,13577,48962,76225
Pakistan,2003,0.009133691,11435,3325,557,7584,554,114605,13894,49344,76291
Pakistan,2004,0.018183680,11792,3224,608,7620,590,117338,14171,49805,76258
Pakistan,2005,0.018118840,11826,3103,651,7691,637,120275,14368,50277,76305
Pakistan,2006,0.018072220,12088,3135,678,7778,708,123105,14587,50897,76281
Pakistan,2007,0.027032308,12804,2997,702,7870,804,125500,14762,51479,76093
Pakistan,2008,0.026946632,13418,3254,734,7994,913,129673,15446,52532,76380
Pakistan,2009,0.026839540,13384,3325,762,8123,1043,133173,15877,53403,76536
Pakistan,2010,0.000000000,13706,3310,790,8288,1244,136615,16171,54116,76884
Pakistan,2014,0.009378318,12315,3581,863,9209,2418,154842,18002,57615,79506
Panama,1990,0.517709200,224,182,3,291,158,1617,509,455,349
Panama,1991,0.547975100,238,177,3,307,180,1646,513,457,361
Panama,1992,0.669718440,253,175,3,328,205,1737,521,473,388
Panama,1993,0.740777970,286,183,4,349,232,1838,557,495,423
Panama,1994,0.588631600,302,179,4,368,265,1845,561,489,439
Panama,1995,0.923712970,342,180,4,385,301,1926,579,503,465
Panama,1996,0.771898750,281,173,4,403,342,1934,562,502,465
Panama,1997,0.782254100,312,168,5,424,391,2056,579,520,510
Panama,1998,0.691270800,301,162,8,443,468,2131,581,516,565
Panama,1999,0.844347700,301,160,10,461,517,2154,568,509,585
Panama,2000,0.702243150,309,146,12,482,515,2134,510,505,561
Panama,2001,0.743109600,332,135,12,508,520,2198,509,527,576
Panama,2002,0.743333940,378,136,13,535,518,2291,502,553,590
Panama,2003,0.743624300,380,140,14,562,464,2424,517,586,609
Panama,2004,0.692514800,363,135,14,587,484,2479,500,596,615
Panama,2005,0.773822370,404,134,13,611,486,2570,500,615,626
Panama,2006,0.783811700,445,139,16,633,509,2666,524,643,624
Panama,2007,0.895227600,532,139,14,655,493,2696,518,650,615
Panama,2008,0.894531000,658,146,13,681,507,2816,530,679,626
Panama,2009,0.680665730,788,146,12,710,527,2919,529,710,642
Panama,2010,0.000000000,774,144,12,742,568,3000,512,731,667
Panama,2019,0.240788280,625,126,19,1054,540,3984,530,935,877
Papua New Guinea,2010,0.000000000,631,359,17,313,3521,3977,1817,1073,5710
Paraguay,1990,0.094230440,329,130,2,429,34,2038,507,724,431
Paraguay,1991,0.177830890,338,130,2,442,40,2055,507,710,416
Paraguay,1992,0.177708640,360,139,2,467,46,2232,566,747,442
Paraguay,1993,0.198438000,421,145,3,491,53,2360,618,766,460
Paraguay,1994,0.323564530,507,151,3,512,60,2476,650,784,473
Paraguay,1995,0.458930250,591,158,3,541,69,2642,695,806,497
Paraguay,1996,0.531685650,665,163,4,571,80,2843,723,840,531
Paraguay,1997,0.521035250,714,160,4,589,92,2947,706,848,529
Paraguay,1998,0.416861830,751,158,4,612,107,3108,701,875,547
Paraguay,1999,0.604691300,808,159,4,635,125,3298,730,905,561
Paraguay,2000,0.240153000,852,152,4,659,148,3432,741,921,568
Paraguay,2001,0.618241400,877,145,5,682,176,3506,746,929,567
Paraguay,2002,0.590135460,897,143,5,709,209,3620,772,949,578
Paraguay,2003,0.615617400,914,150,6,742,249,3805,853,994,607
Paraguay,2004,0.684508140,916,155,6,778,300,4010,940,1055,649
Paraguay,2005,0.668351230,872,151,6,805,362,4082,979,1084,663
Paraguay,2006,0.532523800,839,154,7,835,386,4196,1054,1132,686
Paraguay,2007,0.613579450,801,155,7,859,378,4220,1116,1159,693
Paraguay,2008,0.673845100,785,162,7,890,409,4332,1222,1210,711
Paraguay,2009,0.667803100,777,171,8,932,436,4539,1334,1283,766
Paraguay,2010,0.000000000,744,168,8,971,489,4675,1354,1338,819
Peru,1990,0.551461600,1245,1300,74,2014,501,15471,3785,10790,3320
Peru,1991,0.688531040,1365,1240,70,2045,576,15088,3613,10363,3115
Peru,1992,0.432416020,1450,1306,80,2159,648,16529,3949,10725,3332
Peru,1993,0.481000000,1501,1307,86,2247,724,17174,4054,10672,3390
Peru,1994,0.725428500,1514,1287,92,2330,809,17890,4066,10525,3408
Peru,1995,0.920389600,1488,1277,99,2428,909,18737,4127,10486,3486
Peru,1996,0.753265800,1458,1299,102,2497,1030,18528,4115,10234,3390
Peru,1997,0.703667700,1391,1328,111,2609,1174,19174,4276,10037,3524
Peru,1998,0.790823800,1297,1309,118,2724,1342,19784,4319,9913,3649
Peru,1999,0.887772300,1167,1264,119,2804,1534,19728,4247,9430,3638
Peru,2000,0.936429300,1091,1254,130,2916,1735,20609,4315,9361,3830
Peru,2001,0.810247300,1029,1157,134,3014,1939,20665,4129,8920,3890
Peru,2002,0.762750100,1006,1091,140,3154,2130,21307,4062,8831,4068
Peru,2003,0.744858400,1017,1059,151,3320,2228,22211,4095,8947,4319
Peru,2004,0.795773570,1027,989,147,3463,2260,22130,4066,8842,4451
Peru,2005,0.709147600,1027,923,146,3623,2387,22512,4138,8864,4593
Peru,2006,0.711118800,1035,851,144,3793,2459,22708,4148,8850,4737
